Date,Bajaj Open,Bajaj High,Bajaj Low,Bajaj Close,Bajaj Adj Close,Bajaj Volume
1/7/2020,4055,4092,3996.199951,4007.649902,3977.526367,2149042
1/6/2020,4164,4204,3983.800049,3996.699951,3966.658936,2866735
1/3/2020,4220,4234.799805,4173,4193.450195,4161.930176,1176850
1/2/2020,4240,4295.75,4235,4246.049805,4214.134277,863844
1/1/2020,4237.799805,4252,4221,4231.299805,4199.495605,407042
12/31/2019,4247,4266.399902,4218.600098,4234.75,4202.919434,779608
12/30/2019,4274.850098,4281.549805,4230,4243.299805,4211.405273,831910
12/27/2019,4198,4260,4192,4252.649902,4220.685547,1126648
12/26/2019,4149.950195,4196.450195,4133.25,4187.100098,4155.62793,1265020
12/24/2019,4158,4180.700195,4125.649902,4139.5,4108.385254,751979
12/23/2019,4138.600098,4184,4130,4160,4128.731445,1137879
12/20/2019,4107,4145,4081,4135.600098,4104.515137,1054234
12/19/2019,4113.049805,4145,4085.300049,4091.850098,4061.09375,736104
12/18/2019,4140.450195,4158.850098,4101.049805,4119.350098,4088.387207,1109775
12/17/2019,4056.949951,4155,4046.949951,4135.75,4104.663574,1379484
12/16/2019,4087.949951,4087.949951,4031.550049,4039.449951,4009.087646,826069
12/13/2019,4070,4089.25,4041.100098,4071.949951,4041.343262,861656
12/12/2019,4050,4065,4010.050049,4057.149902,4026.654541,1087056
12/11/2019,4001.5,4055,3984.050049,4036.800049,4006.45752,1365981
12/10/2019,3950,3995,3945.5,3986.850098,3956.883057,1159480
12/9/2019,3969.600098,3971.449951,3880.25,3944.850098,3915.19873,1268942
12/6/2019,4010,4027.800049,3927.399902,3951.649902,3921.94751,1171355
12/5/2019,3990.850098,4034,3968,3990.850098,3960.853271,1255304
12/4/2019,3958,4004.100098,3935,3990.850098,3960.853271,1430830
12/3/2019,3939.949951,3995,3886.5,3964.550049,3934.750732,1984382
12/2/2019,4075,4077.350098,3920.100098,3950.449951,3920.756348,2065404
11/29/2019,4095,4135,4062.350098,4074.199951,4043.576416,831983
11/28/2019,4120,4139.049805,4065,4102.049805,4071.216797,969708
11/27/2019,4121,4124.899902,4095,4118.350098,4087.394775,485064
11/26/2019,4145,4173.950195,4087,4098.350098,4067.545166,1502727
11/25/2019,4100,4149.149902,4062.300049,4141.700195,4110.569336,1389304
11/22/2019,4130,4143.799805,4041,4078.300049,4047.645508,1222615
11/21/2019,4140,4160,4112,4123.649902,4092.654785,702853
11/20/2019,4140,4182,4127.399902,4138.549805,4107.442383,813879
11/19/2019,4165,4182.149902,4126.25,4135.75,4104.663574,829535
11/18/2019,4199,4209.549805,4145.149902,4154.899902,4123.669922,927364
11/15/2019,4220.200195,4247.25,4175.549805,4187.600098,4156.124023,1193171
11/14/2019,4158,4221,4120.399902,4210.549805,4178.901855,1383629
11/13/2019,4166.899902,4175,4132,4144.549805,4113.397461,899015
11/11/2019,4160,4188,4142.899902,4169.049805,4137.712891,769302
11/8/2019,4220,4240,4148,4159.450195,4128.186035,1509693
11/7/2019,4204.700195,4239.200195,4188.200195,4225.850098,4194.086914,1141603
11/6/2019,4260,4280,4176.649902,4188.149902,4156.669922,2076695
11/5/2019,4172,4255,4135,4227.799805,4196.021973,2934652
11/4/2019,4087,4177.5,4076.149902,4113,4082.084961,1863158
11/1/2019,4029,4110,4021,4069.850098,4039.259277,1875612
10/31/2019,4004.199951,4050,3995,4027.550049,3997.2771,1251220
10/30/2019,4074.949951,4074.949951,3985,3992,3961.994141,1338554
10/29/2019,3990,4060,3962.449951,4047.25,4016.828857,1335515
10/27/2019,4015,4015,3955,3978.899902,3948.992676,214691
10/25/2019,4037.800049,4063.850098,3900,3987.25,3957.279785,1758098
10/24/2019,4062,4080,4012.550049,4026.149902,3995.887451,1267557
10/23/2019,4089.949951,4110,3968,4038.350098,4007.99585,2442249
10/22/2019,4165,4219.850098,4000.100098,4034.149902,4003.827393,5034755
10/18/2019,4100,4199,4080,4137.649902,4106.549316,1836213
10/17/2019,4020.050049,4117.200195,4001,4106.799805,4075.931152,2103593
10/16/2019,3910,4032,3900,4016.399902,3986.210938,2381769
10/15/2019,3895,3916,3843,3879.449951,3850.290283,1394894
10/14/2019,3988,4006.300049,3853.050049,3883.300049,3854.111328,1768352
10/11/2019,3979,4015,3925,3973.199951,3943.335449,1623866
10/10/2019,4013.649902,4015,3931,3948.899902,3919.218018,1102788
10/9/2019,3915,4035,3880.050049,4023.899902,3993.654541,1356600
10/7/2019,3880,3958.25,3819.449951,3900.899902,3871.579102,1406152
10/4/2019,3979,4004,3892.300049,3903.949951,3874.606201,1478266
10/3/2019,3985,4004.949951,3931.850098,3959.800049,3930.036377,1245840
10/1/2019,4080,4089.100098,3946.300049,3992.399902,3962.391357,1615506
9/30/2019,4065.899902,4111.75,4031,4046.050049,4015.637939,2256361
9/27/2019,4006,4085,3990,4057.399902,4026.902832,2024478
9/26/2019,3955,4015,3945.100098,4000.800049,3970.728027,2388165
9/25/2019,3960,3998.899902,3890,3930.899902,3901.353516,2414729
9/24/2019,4025,4025,3927,3961.75,3931.97168,2189604
9/23/2019,3820,4070,3763.899902,4023.75,3993.505859,4011002
9/20/2019,3385.300049,3750,3282.649902,3702.199951,3674.372559,5648086
9/19/2019,3426,3426.399902,3340.300049,3362.050049,3336.779297,1237692
9/18/2019,3407,3464.5,3388.5,3413.850098,3388.189941,1853668
9/17/2019,3424.949951,3434,3354,3368.399902,3343.081543,1361872
9/16/2019,3395,3449.949951,3382.300049,3418.850098,3393.152344,1179767
9/13/2019,3389,3436,3372.5,3427.350098,3401.588623,1328363
9/12/2019,3402.5,3429,3370.600098,3382.350098,3356.926758,1164086
9/11/2019,3445.350098,3456,3385.300049,3416.399902,3390.720459,1301112
9/9/2019,3374,3450,3352.149902,3437.350098,3411.513672,1802551
9/6/2019,3330,3388,3298,3373,3347.646973,1700894
9/5/2019,3286,3305,3242.800049,3292.699951,3267.950439,1501226
9/4/2019,3267,3274.350098,3208,3250.25,3225.81958,1879349
9/3/2019,3303,3315,3234.199951,3258.5,3234.007324,1199726
8/30/2019,3310.149902,3347,3260,3332.5,3307.451172,2118953
8/29/2019,3323.699951,3330,3276,3299.300049,3274.500732,1529926
8/28/2019,3348.800049,3362.649902,3296.75,3326.350098,3301.347656,1250915
8/27/2019,3352,3398,3340.100098,3357.75,3332.511475,2225937
8/26/2019,3274,3338.800049,3183.050049,3324.25,3299.263428,2950017
8/23/2019,3118,3200,2998,3174.350098,3150.490234,3143787
8/22/2019,3259,3259,3098.449951,3114.100098,3090.693115,2506194
8/21/2019,3289.899902,3321.949951,3246.199951,3261.449951,3236.935303,1552801
8/20/2019,3327,3334.399902,3235.25,3294.100098,3269.340088,1688717
8/19/2019,3364.899902,3379,3311,3328.050049,3303.034912,1432842
8/16/2019,3280.600098,3358.899902,3253.350098,3337.199951,3312.115723,1758154
8/14/2019,3269.949951,3329.899902,3245,3289.949951,3265.221191,2770237
8/13/2019,3419.699951,3424,3208.050049,3221.850098,3197.633301,1900694
8/9/2019,3359.949951,3449.600098,3340,3419.699951,3393.99585,2101757
8/8/2019,3290,3360,3261,3334.699951,3309.634766,1587742
8/7/2019,3275,3325,3252.300049,3265.800049,3241.252686,2398910
8/6/2019,3160.050049,3287,3153.149902,3272.25,3247.654053,2005139
8/5/2019,3199.800049,3199.800049,3143,3160.050049,3136.297607,2013371
8/2/2019,3189,3287.550049,3120,3237.899902,3213.5625,3356019
8/1/2019,3231,3261,3174,3222.100098,3197.881348,1892516
7/31/2019,3233.050049,3267.649902,3160.100098,3252.050049,3227.606201,2438130
7/30/2019,3260,3299,3231.300049,3249.949951,3225.521973,2284905
7/29/2019,3272.75,3300,3180,3252.649902,3228.201416,3478473
7/26/2019,3046.5,3278,2994,3264.600098,3240.061768,6945080
7/25/2019,3198.899902,3243.399902,2996.199951,3046.5,3023.601074,10290577
7/24/2019,3274.100098,3294,3135,3173.550049,3149.696045,2767989
7/23/2019,3257,3297.350098,3208.149902,3276.899902,3252.269287,2223691
7/22/2019,3316,3316,3164.649902,3246.600098,3222.197266,3692023
7/19/2019,3476,3501.25,3263.100098,3323.100098,3298.12207,3033909
7/18/2019,3460,3520,3444,3467.649902,3441.585449,1320464
7/17/2019,3440,3481.75,3440,3463.300049,3437.268311,915547
7/16/2019,3433.399902,3464.899902,3406.050049,3448.699951,3422.777832,1685856
7/15/2019,3398.5,3440,3353.600098,3412.100098,3386.453125,1618073
7/12/2019,3470,3470,3366,3377.5,3352.113281,2696678
7/11/2019,3460,3525.649902,3366.550049,3451.050049,3425.110352,2712241
7/10/2019,3599.949951,3599.949951,3412,3429.050049,3397.321045,2909584
7/9/2019,3410,3625,3336.399902,3603.100098,3569.760498,5196125
7/8/2019,3724.949951,3724.949951,3375,3413.300049,3381.716797,3857132
7/5/2019,3734,3762,3706.449951,3719.149902,3684.736328,776280
7/4/2019,3730,3749.899902,3705.149902,3732.5,3697.963135,743616
7/3/2019,3714,3730.300049,3695,3715.399902,3681.02124,605040
7/2/2019,3699,3720,3670.050049,3711.100098,3676.760986,706478
7/1/2019,3688.699951,3716,3685,3699,3664.772705,913884
6/28/2019,3652.449951,3693.25,3629.699951,3681.100098,3647.038818,1200036
6/27/2019,3635,3659,3620.100098,3642.199951,3608.498291,1135142
6/26/2019,3569.850098,3635,3563,3627.949951,3594.380371,978806
6/25/2019,3545.350098,3586,3530.350098,3579.850098,3546.725586,827869
6/24/2019,3562,3579.899902,3533.050049,3545.350098,3512.544678,543703
6/21/2019,3597.100098,3599,3550,3565.850098,3532.85498,1058266
6/20/2019,3519,3589,3507.399902,3582.550049,3549.400635,1107005
6/19/2019,3539,3548,3500.100098,3525.5,3492.878418,873941
6/18/2019,3474,3530,3469.050049,3509.300049,3476.828125,1083527
6/17/2019,3529,3529.800049,3456,3466.5,3434.424316,953460
6/14/2019,3553.949951,3569.800049,3501,3518.399902,3485.843994,864641
6/13/2019,3505,3551,3500,3544.5,3511.702393,880318
6/12/2019,3539.949951,3539.949951,3482,3505.850098,3473.4104,1214470
6/11/2019,3537,3564,3511.25,3551.850098,3518.984375,903155
6/10/2019,3546.949951,3557.75,3506,3519.600098,3487.032959,983274
6/7/2019,3453.149902,3519,3419.949951,3509.449951,3476.976807,1285044
6/6/2019,3533,3533,3445.449951,3452.949951,3420.999756,1314916
6/4/2019,3514.5,3550,3509.550049,3531.149902,3498.476074,1051400
6/3/2019,3460,3529.899902,3460,3511.050049,3478.562012,1241133
5/31/2019,3497.449951,3531,3448.699951,3467.100098,3435.018555,2172866
5/30/2019,3408.899902,3489.699951,3400.050049,3481.649902,3449.434082,1175111
5/29/2019,3403,3433,3384.5,3409.25,3377.704102,921278
5/28/2019,3468,3468.149902,3386.75,3409.800049,3378.248779,1627768
5/27/2019,3480,3484.949951,3440,3449,3417.086182,932000
5/24/2019,3400,3475,3391.300049,3467.899902,3435.811523,1568523
5/23/2019,3495,3518,3355.649902,3377.75,3346.495605,2406205
5/22/2019,3442,3459.550049,3398.050049,3448.899902,3416.987061,1566812
5/21/2019,3418.050049,3488,3375,3433.300049,3401.531738,2884997
5/20/2019,3390,3444.550049,3343,3407.550049,3376.019775,2724859
5/17/2019,3137,3316,3122.050049,3301.100098,3270.554932,5848716
5/16/2019,3014,3129,3010.25,3110.050049,3081.272461,3644672
5/15/2019,2921,3023.25,2870.800049,3002.75,2974.965332,2453670
5/14/2019,2927.949951,2941.949951,2848.100098,2881.850098,2855.184326,1861760
5/13/2019,2929.899902,2957.949951,2906,2931.850098,2904.721436,1356229
5/10/2019,2970.100098,2996,2900,2922.850098,2895.804688,1630089
5/9/2019,2900,2991.800049,2885,2971.350098,2943.855713,1745234
5/8/2019,3012,3017,2900,2921.300049,2894.269043,1155023
5/7/2019,3052.899902,3069.800049,3007.600098,3017.050049,2989.133057,970264
5/6/2019,3066,3094,3026,3034.300049,3006.223389,966487
5/3/2019,3130.100098,3165,3102.300049,3111.850098,3083.055908,730728
5/2/2019,3095,3148.949951,3060,3131.75,3102.771729,895830
4/30/2019,3092,3120,3040,3095.949951,3067.302734,900968
4/26/2019,3089,3105,3045,3096.850098,3068.194824,613807
4/25/2019,3099.800049,3114.399902,3072.649902,3081,3052.491211,1240564
4/24/2019,3035,3099,3032,3093.050049,3064.429688,990580
4/23/2019,2992,3058.5,2987.050049,3035.050049,3006.966553,991968
4/22/2019,3010,3010,2975,2991.25,2963.571777,662157
4/18/2019,3038.699951,3046,2995,3014.449951,2986.556885,658826
4/16/2019,3018,3057.300049,3018,3032.5,3004.439941,1021478
4/15/2019,3028.600098,3033,3001.949951,3022.25,2994.284912,651634
4/12/2019,3052,3062,3001.300049,3008.800049,2980.959229,1048138
4/11/2019,3008,3055,2992,3047.850098,3019.647949,1016712
4/10/2019,3011.100098,3037,2986,2998.350098,2970.606201,994899
4/9/2019,3016.550049,3049.100098,2979.449951,3008.699951,2980.860352,1733324
4/8/2019,3123,3130,3018,3024.100098,2996.11792,1642189
4/5/2019,3048,3125,3046.100098,3114.199951,3085.384033,1244408
4/4/2019,3060,3065,3017.449951,3039.449951,3011.325684,772776
4/3/2019,3073,3089,3038.149902,3046,3017.815186,1052752
4/2/2019,3024.800049,3077,2998.350098,3055.199951,3026.929932,1136238
4/1/2019,3030.199951,3046.399902,2991,3001.449951,2973.677246,1109000
3/28/2019,2940.100098,3000,2940.050049,2995.850098,2968.129395,1366945
3/27/2019,2950,3014.149902,2932.5,2945.25,2917.997314,2419656
3/26/2019,2860,2942,2859,2934.350098,2907.198242,1570637
3/25/2019,2804,2862,2801,2849.800049,2823.430664,1066757
3/22/2019,2868,2895.5,2816,2836.649902,2810.4021,1250876
3/20/2019,2924.800049,2934.550049,2857.800049,2868.600098,2842.056885,1406862
3/19/2019,2930,2962.899902,2910.050049,2920.899902,2893.872803,1480565
3/18/2019,2872,2941.100098,2845,2929.550049,2902.442627,1819986
3/15/2019,2818.800049,2899,2815,2860.75,2834.279297,2091562
3/14/2019,2832,2835,2787.100098,2808.100098,2782.116455,896055
3/13/2019,2760,2837.949951,2748.850098,2828.149902,2801.980957,1549296
3/12/2019,2808.800049,2816.649902,2745.5,2753.050049,2727.575684,1385335
3/11/2019,2769,2807.949951,2769,2791.050049,2765.224365,1169075
3/8/2019,2724.899902,2779,2716.600098,2768.300049,2742.684814,1178087
3/7/2019,2774.949951,2782.300049,2725,2734.800049,2709.494629,859851
3/6/2019,2715,2774.199951,2700,2766.699951,2741.099365,1543424
3/5/2019,2655,2708.350098,2644.600098,2695.149902,2670.211426,847307
3/1/2019,2663.300049,2674.300049,2640,2660.75,2636.129883,707094
2/28/2019,2666.600098,2667,2630,2649,2624.48877,1136843
2/27/2019,2670,2696.649902,2625,2642,2617.553467,1147839
2/26/2019,2637.300049,2678,2600,2657.75,2633.157715,1618996
2/25/2019,2639,2675,2613.75,2657.75,2633.157715,1024040
2/22/2019,2652.550049,2674,2632.399902,2640.399902,2615.968018,825672
2/21/2019,2610,2660,2593.050049,2654.699951,2630.135986,1139823
2/20/2019,2585,2614.800049,2571,2606.149902,2582.035156,1038127
2/19/2019,2551,2606.949951,2545,2559.800049,2536.114014,1148339
2/18/2019,2548.050049,2561,2512.449951,2549.449951,2525.859619,1154520
2/15/2019,2610,2610,2506,2561.100098,2537.4021,1640696
2/14/2019,2579.949951,2622,2556.899902,2609.199951,2585.056885,1214126
2/12/2019,2668,2677.149902,2616.300049,2621.800049,2597.540527,1200370
2/11/2019,2724.699951,2724.699951,2635,2657.199951,2632.612793,1194702
2/8/2019,2670,2737.449951,2670,2707.149902,2682.100586,1510785
2/7/2019,2725,2731,2684.100098,2696.600098,2671.648193,1760580
2/6/2019,2619,2720,2612.100098,2711.25,2686.162354,1798461
2/5/2019,2600,2642.100098,2593.949951,2603.600098,2579.508789,1010817
2/4/2019,2610,2623.550049,2572.199951,2594.449951,2570.443359,942113
2/1/2019,2575,2687.899902,2575,2628.399902,2604.079102,2117768
1/31/2019,2608,2608,2526,2574.850098,2551.024902,2083418
1/30/2019,2580,2623.699951,2546,2595.5,2571.483643,3879707
1/29/2019,2468,2570.100098,2371.649902,2515.550049,2492.273438,6118833
1/28/2019,2610,2610,2355,2458.5,2435.751465,2364047
1/25/2019,2649,2661,2585,2599.550049,2575.496338,916927
1/24/2019,2639,2653.5,2603.100098,2635.649902,2611.261963,753856
1/23/2019,2619,2653,2611,2634.350098,2609.974365,992504
1/22/2019,2585,2635,2575,2621.899902,2597.63916,1474713
1/21/2019,2548,2606,2526.600098,2594.199951,2570.195557,1332159
1/18/2019,2545,2555,2525.100098,2542.899902,2519.370117,753775
1/17/2019,2574,2586.550049,2527.050049,2535.899902,2512.434814,994183
1/16/2019,2598.399902,2612.149902,2562.800049,2569.850098,2546.071289,952597
1/15/2019,2551,2613,2551,2604.199951,2580.103027,1466303
1/14/2019,2515.949951,2552.899902,2484.149902,2544.800049,2521.252686,1021504
1/11/2019,2516,2530,2488,2514.199951,2490.936035,818218
1/10/2019,2526,2542.449951,2504.699951,2514.649902,2491.38208,910839
1/9/2019,2546,2559.800049,2510,2524.350098,2500.992188,1093992
1/8/2019,2560,2582,2525.050049,2537.050049,2513.574707,1233379
1/7/2019,2601,2605,2545.350098,2553.600098,2529.971191,1024328
1/4/2019,2601,2611.899902,2563.649902,2576.050049,2552.213623,1051021
1/3/2019,2612,2648,2575.300049,2586.199951,2562.269775,1282478
1/2/2019,2635.100098,2662,2601.899902,2614.050049,2589.862061,1304915
1/1/2019,2645,2664,2612.100098,2656.850098,2632.265869,917872
12/31/2018,2656.949951,2666.300049,2635.600098,2645.149902,2620.674072,1453327
12/28/2018,2603,2643.800049,2585.949951,2634.800049,2610.419922,1901581
12/27/2018,2598.850098,2626.75,2570,2587.149902,2563.210938,1626301
12/26/2018,2560,2582.949951,2503.699951,2567.399902,2543.643555,1662068
12/24/2018,2594,2604.850098,2553,2564.899902,2541.166748,1050017
12/21/2018,2615,2623.899902,2532.699951,2591.25,2567.272949,3042464
12/20/2018,2560,2609.899902,2531.600098,2591.399902,2567.421387,1467028
12/19/2018,2550.800049,2629.100098,2550.149902,2596.899902,2572.870361,2946314
12/18/2018,2469.699951,2538.199951,2446.600098,2532.199951,2508.769287,1653107
12/17/2018,2498.600098,2509.899902,2466.25,2474.399902,2451.50415,1019602
12/14/2018,2488.25,2512,2464.25,2486.350098,2463.343506,1204379
12/13/2018,2510.199951,2528.949951,2475,2489.100098,2466.068359,1713161
12/12/2018,2445,2514.899902,2434.350098,2493.949951,2470.873291,1683197
12/11/2018,2360,2446.5,2332.100098,2426.75,2404.295166,2189278
12/10/2018,2410.449951,2443.899902,2382.350098,2395.550049,2373.383789,1399894
12/7/2018,2443,2497.75,2414.649902,2486.350098,2463.343506,1478720
12/6/2018,2481,2494,2418,2432.399902,2409.892822,1317472
12/5/2018,2539.899902,2539.899902,2470.300049,2494.100098,2471.021973,1327031
12/4/2018,2509,2549,2495,2543.550049,2520.014404,1329587
12/3/2018,2548,2555.550049,2490.75,2508.649902,2485.437256,1115592
11/30/2018,2538,2564.399902,2507.050049,2537.699951,2514.218262,2737341
11/29/2018,2435,2517.600098,2416.850098,2506.5,2483.307129,2861284
11/28/2018,2445.949951,2449,2396.25,2412.550049,2390.226563,1396260
11/27/2018,2395,2439.899902,2375,2435.449951,2412.914551,1594955
11/26/2018,2400,2411.899902,2346.949951,2394.600098,2372.442627,1391434
11/22/2018,2432,2454.800049,2360,2381.5,2359.463867,1604279
11/21/2018,2389,2435,2361.699951,2430.550049,2408.059814,1514725
11/20/2018,2365,2392.949951,2345.75,2380.100098,2358.076904,1237702
11/19/2018,2420,2422.300049,2350.300049,2360.949951,2339.10376,1357795
11/16/2018,2342,2417.199951,2340,2402.100098,2379.873291,1918873
11/15/2018,2287,2348,2285.100098,2341.300049,2319.635742,1577115
11/14/2018,2299,2315,2265,2293.949951,2272.723877,1456146
11/13/2018,2270,2308.350098,2233.100098,2285,2263.856445,2297710
11/12/2018,2375.350098,2385,2270,2277.600098,2256.525146,1479678
11/9/2018,2349.649902,2383.850098,2338.25,2375.350098,2353.37085,1327846
11/7/2018,2360,2364.5,2343.699951,2348.399902,2326.669922,171467
11/6/2018,2370,2389.899902,2332.350098,2339.75,2318.100098,1368682
11/5/2018,2390,2409,2332.699951,2359.399902,2337.568115,1625999
11/2/2018,2443,2474.899902,2365,2383.300049,2361.247314,2367117
11/1/2018,2391.449951,2435,2372.449951,2418.100098,2395.725098,2552134
10/31/2018,2367.800049,2392,2306.899902,2382.550049,2360.50415,2808812
10/30/2018,2395,2423.899902,2350.350098,2356.350098,2334.546631,2202230
10/29/2018,2338.899902,2392,2315,2380.449951,2358.423584,2201145
10/26/2018,2329.949951,2376.800049,2278.5,2338.899902,2317.258057,3795831
10/25/2018,2285,2348,2256.800049,2335,2313.394043,5201159
10/24/2018,2175,2339,2160,2311.800049,2290.408936,10357295
10/23/2018,2095,2155.350098,1997.550049,2083.350098,2064.072998,9064775
10/22/2018,2188,2218.949951,2091,2115.350098,2095.776611,3681946
10/19/2018,2150,2198,2053.949951,2140.5,2120.693848,4286790
10/17/2018,2340,2369.25,2132.850098,2150.5,2130.601074,3811985
10/16/2018,2325,2362,2285.25,2308.850098,2287.48584,2528484
10/15/2018,2319.75,2319.75,2261.100098,2306.199951,2284.860352,2435413
10/12/2018,2227.25,2320,2227.25,2287.350098,2266.185303,3665577
10/11/2018,2100,2230,2060,2162.100098,2142.09375,5467086
10/10/2018,2100,2305.699951,2100,2270.949951,2249.936768,7235957
10/9/2018,1975,2115.850098,1947.650024,2060.850098,2041.781006,4859016
10/8/2018,1992,2090,1912.199951,1974.849976,1956.576538,5966669
10/5/2018,2160,2214.600098,1963.25,2023.300049,2004.578369,3470441
10/4/2018,2169,2212,2118.550049,2179.149902,2158.986084,4002718
10/3/2018,2200,2329.949951,2166.050049,2232.199951,2211.54541,5567701
10/1/2018,2168,2233.350098,2052.199951,2208.5,2188.064697,4821772
9/28/2018,2232,2248,2117,2168,2147.939453,3831096
9/27/2018,2323.399902,2323.399902,2192.149902,2204.199951,2183.804443,2796294
9/26/2018,2329,2353.949951,2295.100098,2315.550049,2294.124023,2728756
9/25/2018,2235,2330.350098,2180.600098,2299.199951,2277.925293,5537396
9/24/2018,2422.149902,2422.449951,2168.600098,2260.800049,2239.880859,7798172
9/21/2018,2530,2557,2124.649902,2379.399902,2357.383057,5750880
9/19/2018,2585,2597.699951,2486.5,2499.550049,2476.421631,1894557
9/18/2018,2610,2627.449951,2559,2570.399902,2546.615723,1449290
9/17/2018,2660,2660,2588.25,2604.600098,2580.499512,1455320
9/14/2018,2630.5,2683.5,2626.25,2672.199951,2647.473633,1795131
9/12/2018,2617.949951,2636.949951,2516.100098,2594,2569.997559,2682340
9/11/2018,2621,2668.800049,2562.25,2600.75,2576.684814,3357660
9/10/2018,2732,2738,2596,2615.649902,2591.447266,1570179
9/7/2018,2698.399902,2751.399902,2672.600098,2744.199951,2718.807373,1264436
9/6/2018,2729,2731.5,2671.399902,2684.100098,2659.263916,1147879
9/5/2018,2740.149902,2764.800049,2668,2716.899902,2691.76001,1728455
9/4/2018,2724,2777.649902,2683.5,2746.300049,2720.888428,2606992
9/3/2018,2880,2880,2715.300049,2724.050049,2698.843994,2516840
8/31/2018,2935,2954.850098,2841.100098,2856.600098,2830.167725,1357206
8/30/2018,2993.899902,2993.899902,2920.949951,2926.75,2899.668701,1452996
8/29/2018,2930,2994,2930,2985.5,2957.875,1402583
8/28/2018,2982,2982,2925.800049,2932.600098,2905.4646,1233742
8/27/2018,2939.399902,2959,2925.050049,2950.75,2923.446533,976004
8/24/2018,2892,2943.399902,2891.050049,2916.600098,2889.612793,1327710
8/23/2018,2889,2909,2871.300049,2893.850098,2867.072998,1675920
8/21/2018,2840.850098,2883,2824.800049,2871.800049,2845.227295,951549
8/20/2018,2877.949951,2877.949951,2836.300049,2839.75,2813.473633,665480
8/17/2018,2866,2885,2841.5,2851.199951,2824.817627,688133
8/16/2018,2832,2908,2822.050049,2856.600098,2830.167725,2229727
8/14/2018,2763.300049,2837.5,2763.300049,2830.199951,2804.011719,1051658
8/13/2018,2807.949951,2807.949951,2754.199951,2760.399902,2734.857666,809365
8/10/2018,2816,2837.399902,2791.25,2808.449951,2782.463135,877508
8/9/2018,2824,2846.050049,2800,2830.149902,2803.962158,1147083
8/8/2018,2755.199951,2819.649902,2752,2813.149902,2787.119629,2113934
8/7/2018,2705,2754.5,2682,2747.350098,2721.928955,1166483
8/6/2018,2693.899902,2707.949951,2666.449951,2696.25,2671.301514,622905
8/3/2018,2700,2709,2660.25,2681.300049,2656.489746,741852
8/2/2018,2714.300049,2726.25,2680,2683.850098,2659.016113,781173
8/1/2018,2715,2771.649902,2702.699951,2722.800049,2697.605957,1584541
7/31/2018,2672,2708.899902,2668.050049,2697.899902,2672.936035,711174
7/30/2018,2715.550049,2722.600098,2666,2678,2653.220215,822162
7/27/2018,2685,2724.5,2667.050049,2713.699951,2688.589844,958703
7/26/2018,2695,2728.399902,2654.800049,2681.649902,2656.836426,2185905
7/25/2018,2727,2778.300049,2692,2705.050049,2680.02002,1884105
7/24/2018,2749,2758,2687.25,2713.350098,2688.243408,2778837
7/23/2018,2720,2797,2717,2755.800049,2730.300537,3551888
7/20/2018,2521,2745,2486.850098,2721.350098,2696.169189,7361274
7/19/2018,2503.899902,2537,2357.5,2520.199951,2496.880371,4889817
7/18/2018,2478.199951,2523.050049,2471.350098,2488.75,2465.721436,1405478
7/17/2018,2475,2492.25,2435.600098,2469.149902,2446.302734,944686
7/16/2018,2475,2499.399902,2460,2472.300049,2449.423584,1172644
7/13/2018,2433.850098,2475,2422.199951,2468.600098,2445.758057,1390485
7/12/2018,2375,2429,2360.350098,2415,2392.653809,1396150
7/11/2018,2365.899902,2382,2345,2355.600098,2333.803467,594805
7/10/2018,2360,2382,2350,2366.350098,2344.453857,784134
7/9/2018,2359,2363.199951,2337,2348.050049,2326.323486,551695
7/6/2018,2338.800049,2355,2324,2345.699951,2323.994873,690617
7/5/2018,2339,2349,2322.399902,2330.149902,2308.588867,688785
7/4/2018,2333,2345,2306.550049,2331.399902,2305.864258,916379
7/3/2018,2305,2334,2285.75,2321.100098,2295.677246,810667
7/2/2018,2300,2314.699951,2281.100098,2299.550049,2274.363281,840376
6/29/2018,2282.100098,2320,2270.600098,2296.350098,2271.198486,1378421
6/28/2018,2337,2348,2253.800049,2274.699951,2249.785645,1713003
6/27/2018,2379.800049,2379.800049,2322.550049,2335.5,2309.919189,1069126
6/26/2018,2385,2419.149902,2344.550049,2367.350098,2341.420654,2337942
6/25/2018,2342,2399,2334,2390.600098,2364.41626,2393535
6/22/2018,2267,2342,2250.550049,2336.050049,2310.463623,1714224
6/21/2018,2277,2288,2250.100098,2257.449951,2232.724365,717023
6/20/2018,2274.949951,2302.100098,2261.149902,2267.800049,2242.960938,1127273
6/19/2018,2235,2281,2227.050049,2270.600098,2245.730469,1151582
6/18/2018,2272,2296,2234.199951,2243.149902,2218.580811,1126877
6/15/2018,2250,2291.550049,2231.100098,2283.600098,2258.587891,1637500
6/14/2018,2235,2252,2197,2243.25,2218.679688,1321341
6/13/2018,2270,2271.600098,2225.699951,2231.050049,2206.613281,1095372
6/12/2018,2255,2277,2236,2261.25,2236.48291,1655167
6/11/2018,2210,2258.5,2196.199951,2250.300049,2225.652588,2059581
6/8/2018,2164.899902,2219.949951,2147.050049,2186.850098,2162.897705,3039595
6/7/2018,2172,2197.199951,2160.149902,2169.449951,2145.688477,1489413
6/6/2018,2122,2172.899902,2107,2160.649902,2136.984619,1802977
6/5/2018,2065,2119.550049,2055,2100.600098,2077.592285,816879
6/4/2018,2090.199951,2098.75,2055.300049,2062.850098,2040.256104,513152
